Ingredient ID,Ingredient Name,Category,Supplier Name,Supplier Type,Price per KG (USD),Potency (%),Active,Notes
RM187,Magnesium Citrate Anhydrous Granules,Minerals,Green Jeeva,"Nutmeg Seed Powder , Vitamin C (As Calcium Ascorbate) , Bovine Colostrum Powder 15% IgG, Guarana Seed Extract 22% Caffeine, Iron Glycinate 20%, Magnesium Citrate Anhydrous Granules, Magnesium Glycinate 14% , Organic Kelp (Ascophyllum nodosum) Whole (Allergen free)",8.25,95,TRUE,No
RM188,Magnesium Glycinate 14%,Minerals,Green Jeeva,"Nutmeg Seed Powder , Vitamin C (As Calcium Ascorbate) , Bovine Colostrum Powder 15% IgG, Guarana Seed Extract 22% Caffeine, Iron Glycinate 20%, Magnesium Citrate Anhydrous Granules, Magnesium Glycinate 14% , Organic Kelp (Ascophyllum nodosum) Whole (Allergen free)",19.00,14,TRUE,Yes
RM182,Nutmeg Seed Powder,Botanicals,Green Jeeva,"Nutmeg Seed Powder , Vitamin C (As Calcium Ascorbate) , Bovine Colostrum Powder 15% IgG, Guarana Seed Extract 22% Caffeine, Iron Glycinate 20%, Magnesium Citrate Anhydrous Granules, Magnesium Glycinate 14% , Organic Kelp (Ascophyllum nodosum) Whole (Allergen free)",27.00,10,TRUE,No
RM189,Organic Kelp (Ascophyllum nodosum) Whole (Allergen free),Other,Green Jeeva,"Nutmeg Seed Powder , Vitamin C (As Calcium Ascorbate) , Bovine Colostrum Powder 15% IgG, Guarana Seed Extract 22% Caffeine, Iron Glycinate 20%, Magnesium Citrate Anhydrous Granules, Magnesium Glycinate 14% , Organic Kelp (Ascophyllum nodosum) Whole (Allergen free)",9.00,95,TRUE,Yes
RM183,Vitamin C (As Calcium Ascorbate),Vitamins,Green Jeeva,"Nutmeg Seed Powder , Vitamin C (As Calcium Ascorbate) , Bovine Colostrum Powder 15% IgG, Guarana Seed Extract 22% Caffeine, Iron Glycinate 20%, Magnesium Citrate Anhydrous Granules, Magnesium Glycinate 14% , Organic Kelp (Ascophyllum nodosum) Whole (Allergen free)",5.50,98,TRUE,No
RM194,L-Glutamic Acid,Amino Acids,Green Wave Ingredients,"L-Histidine HCL, Lutein 10% Powder, Vitamin B1 (as thiamine Mononitrate), Zinc Oxide Granular Powder, L-Glutamic Acid, L-Proline, LYSINE HCL",9.00,99,TRUE,Yes
RM190,L-Histidine HCL,Amino Acids,Green Wave Ingredients,"L-Histidine HCL, Lutein 10% Powder, Vitamin B1 (as thiamine Mononitrate), Zinc Oxide Granular Powder, L-Glutamic Acid, L-Proline, LYSINE HCL",39.06,99,TRUE,No
RM195,L-Proline,Amino Acids,Green Wave Ingredients,"L-Histidine HCL, Lutein 10% Powder, Vitamin B1 (as thiamine Mononitrate), Zinc Oxide Granular Powder, L-Glutamic Acid, L-Proline, LYSINE HCL",20.00,99,TRUE,No
RM196,LYSINE HCL,Amino Acids,Green Wave Ingredients,"L-Histidine HCL, Lutein 10% Powder, Vitamin B1 (as thiamine Mononitrate), Zinc Oxide Granular Powder, L-Glutamic Acid, L-Proline, LYSINE HCL",5.00,99,TRUE,No
RM191,Lutein 10% Powder,Botanicals,Green Wave Ingredients,"L-Histidine HCL, Lutein 10% Powder, Vitamin B1 (as thiamine Mononitrate), Zinc Oxide Granular Powder, L-Glutamic Acid, L-Proline, LYSINE HCL",25.20,10,TRUE,No
RM192,Vitamin B1 (as thiamine Mononitrate),Vitamins,Green Wave Ingredients,"L-Histidine HCL, Lutein 10% Powder, Vitamin B1 (as thiamine Mononitrate), Zinc Oxide Granular Powder, L-Glutamic Acid, L-Proline, LYSINE HCL",35.00,98,TRUE,No
RM193,Zinc Oxide Granular Powder,Minerals,Green Wave Ingredients,"L-Histidine HCL, Lutein 10% Powder, Vitamin B1 (as thiamine Mononitrate), Zinc Oxide Granular Powder, L-Glutamic Acid, L-Proline, LYSINE HCL",11.59,95,TRUE,No
RM237,Ferrous Fumarate,Other,H&M USA Inc,"Ferrous Fumarate, Fructose DC Granilar , Inositol DC 95% Granular , Inulin Chicory , Sodium Selenate 2%, ""Vitamin A Palmitate Powder 250,000IU/g USP""",4.95,95,TRUE,No
RM238,Fructose DC Granilar,Other,H&M USA Inc,"Ferrous Fumarate, Fructose DC Granilar , Inositol DC 95% Granular , Inulin Chicory , Sodium Selenate 2%, ""Vitamin A Palmitate Powder 250,000IU/g USP""",10.75,95,TRUE,No
RM239,Inositol DC 95% Granular,Other,H&M USA Inc,"Ferrous Fumarate, Fructose DC Granilar , Inositol DC 95% Granular , Inulin Chicory , Sodium Selenate 2%, ""Vitamin A Palmitate Powder 250,000IU/g USP""",20.00,95,TRUE,No
RM240,Inulin Chicory,Other,H&M USA Inc,"Ferrous Fumarate, Fructose DC Granilar , Inositol DC 95% Granular , Inulin Chicory , Sodium Selenate 2%, ""Vitamin A Palmitate Powder 250,000IU/g USP""",12.20,95,TRUE,No
RM241,Sodium Selenate 2%,Minerals,H&M USA Inc,"Ferrous Fumarate, Fructose DC Granilar , Inositol DC 95% Granular , Inulin Chicory , Sodium Selenate 2%, ""Vitamin A Palmitate Powder 250,000IU/g USP""",27.00,2,TRUE,No
RM242,"Vitamin A Palmitate Powder 250,000IU/g USP",Vitamins,H&M USA Inc,"Ferrous Fumarate, Fructose DC Granilar , Inositol DC 95% Granular , Inulin Chicory , Sodium Selenate 2%, ""Vitamin A Palmitate Powder 250,000IU/g USP""",25.00,98,TRUE,No
RM243,Bernite 35,Other,Hubbard-Hall Inc,Bernite 35,2.59,95,TRUE,No
RM244,AEROSIL 200 PHARMA,Other,IMCD US LLC,"AEROSIL 200 PHARMA, Sipernat® 22S (Silicon Dioxide)",60.07,95,TRUE,No
RM245,Sipernat® 22S (Silicon Dioxide),Excipients,IMCD US LLC,"AEROSIL 200 PHARMA, Sipernat® 22S (Silicon Dioxide)",7.04,100,FALSE,No
RM248,CREATINE MONO GUMMIES 4 GRAM,Amino Acids,INM Engineering Ineternational,"CREATINE MONO GUMMIES 4 GRAM, Magnesium (Magnesium Glycinate 30%), Menopause Gummies",0.07,99,TRUE,No
RM249,Magnesium (Magnesium Glycinate 30%),Minerals,INM Engineering Ineternational,"CREATINE MONO GUMMIES 4 GRAM, Magnesium (Magnesium Glycinate 30%), Menopause Gummies",13.00,30,TRUE,No
RM250,Menopause Gummies,Other,INM Engineering Ineternational,"CREATINE MONO GUMMIES 4 GRAM, Magnesium (Magnesium Glycinate 30%), Menopause Gummies",20.20,95,TRUE,No
RM247,Adipic Acid,Other,Independent Chemical,"SODIUM CHLORIDE 100%, Adipic Acid",20.00,95,TRUE,No
RM246,SODIUM CHLORIDE 100%,Minerals,Independent Chemical,"SODIUM CHLORIDE 100%, Adipic Acid",0.42,100,TRUE,No
RM251,Ashwagandha Root Ext 2.5% Withanolides,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",15.00,5,TRUE,No
RM270,COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN),Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",194.00,20,TRUE,No
RM271,COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN),Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",435.70,40,TRUE,No
RM252,Chickweed Powder,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",21.00,10,TRUE,No
RM269,Coleus Forskohii Root Extract 4:1,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",11.50,10,TRUE,No
RM253,Cramp Bark Powder,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",19.95,10,TRUE,No
RM254,Eleuthero Root Extract 0.8% Eleutheroside,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",16.00,8,TRUE,No
RM255,Fenugreek Extract 50% Saponins,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",19.00,50,TRUE,No
RM256,Fucoides Extract ( Fucoidan 85%),Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",99.00,85,TRUE,No
RM257,Ginger Root Powder,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",7.00,10,TRUE,Yes
RM258,Gravel Root powder,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",32.50,10,TRUE,No
RM259,Licorice Root 4:1,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",13.00,10,TRUE,No
RM260,Maitake Mushroom Extract,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",12.00,10,TRUE,No
RM272,Pea Protein Powder 80%,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",5.50,80,TRUE,No
RM261,Red Raspberry Leaves Powder,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",14.95,10,TRUE,No
RM262,Rehmannia Root,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",11.50,10,TRUE,No
RM273,Rhodiola rosea Extract 3% Rosavins 1% Salidroside,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",132.00,3,TRUE,No
RM274,Rice Protein Powder 80%,Botanicals,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",5.80,80,TRUE,No
RM263,Schisandra Chinensis,Other,JHD Corp,"Ashwagandha Root Ext 2.5% Withanolides, Chickweed Powder , Cramp Bark Powder, Eleuthero Root Extract 0.8% Eleutheroside, Fenugreek Extract 50% Saponins, Fucoides Extract ( Fucoidan 85%), Ginger Root Powder , Gravel Root powder, Licorice Root 4:1, Maitake Mushroom Extract, Red Raspberry Leaves Powder, Rehmannia Root, Schisandra Chinensis, Stoneroot ( Root), Tongkat Ali Ext 100:1, Tribulus Terrestris Extract 45% Saponins, Vitamin C ( Acerola cherry fruit extract), ""Wood Betony (Stachys officinalis, Betonica officinalis) Herb"", Coleus Forskohii Root Extract 4:1, COLEUS FORSKOHII ROOT EXTRACT (20% FORSKOLIN), COLEUS FORSKOHII ROOT EXTRACT (40% FORSKOLIN), Pea Protein Powder 80%, Rhodiola rosea Extract 3% Rosavins 1% Salidroside, Rice Protein Powder 80%",12.50,95,TRUE,No
